Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,IoT_Monitoring,Policy_Status,Country
10580,Nicole Stewart,29,Male,7/10/24,7/10/25,Waymo,Jaguar I-Pace,2020,Level 3,1HGCM82633A840653,Collision,1216,570,3,4/4/24 0:00,2335,86,Yes,Active,China
10581,Chelsea Smith,45,Female,3/10/24,3/10/25,Tesla,Cybertruck,2021,Level 3,1HGCM82633A101359,Basic,849,450,2,7/10/24 0:00,4911,76,Yes,Active,China
10582,James Fuller,31,Female,13-03-2024,13-03-2025,Cruise,Origin,2020,Level 4,1HGCM82633A777391,Comprehensive,1236,686,1,26-10-2024 00:00,4663,98,Yes,Active,China
10583,Catherine Martinez,30,Male,12/5/24,12/5/25,Rivian,R1T,2022,Level 5,1HGCM82633A921464,Comprehensive,1264,576,1,21-03-2024 00:00,2000,97,Yes,Active,China
10584,Brian Sanchez,26,Female,5/9/24,5/9/25,Waymo,Jaguar I-Pace,2021,Level 5,1HGCM82633A344012,Basic,887,558,2,30-07-2024 00:00,2526,83,No,Active,China
10585,Dr. Deborah Taylor,52,Male,13-02-2024,13-02-2025,Zoox,Autonomous,2019,Level 5,1HGCM82633A398332,Collision,1365,652,2,24-06-2024 00:00,3702,94,No,Active,China
10586,Shane Hanson,56,Female,9/2/24,9/2/25,Tesla,Model S,2022,Level 5,1HGCM82633A568206,Basic,925,638,0,N/A,0,81,No,Active,China
10587,Laura Anderson,39,Male,18-08-2024,18-08-2025,Zoox,Autonomous,2020,Level 5,1HGCM82633A265883,Collision,1243,450,3,5/10/24 0:00,4952,90,No,Active,China
10588,Tammy Perez,38,Male,13-07-2024,13-07-2025,Zoox,Autonomous,2020,Level 4,1HGCM82633A069708,Comprehensive,970,457,1,4/5/24 0:00,2137,92,No,Active,China
10589,Ryan Johnson,51,Female,9/7/24,9/7/25,Waymo,Jaguar I-Pace,2021,Level 3,1HGCM82633A189649,Basic,860,469,0,N/A,0,79,Yes,Active,China
10590,Courtney Smith,58,Male,14-02-2024,14-02-2025,Tesla,Model S,2019,Level 3,1HGCM82633A374944,Collision,1428,456,0,N/A,0,89,Yes,Active,China
10591,Louis Nelson,37,Male,5/2/24,5/2/25,Waymo,Jaguar I-Pace,2019,Level 5,1HGCM82633A090702,Collision,1070,448,1,3/2/24 0:00,4091,94,No,Active,China
10592,David Blair,45,Male,25-01-2024,25-01-2025,Waymo,Jaguar I-Pace,2023,Level 3,1HGCM82633A139905,Collision,959,305,0,N/A,0,84,Yes,Active,China
10593,Ronald Franklin,32,Female,10/1/24,10/1/25,Cruise,Origin,2022,Level 3,1HGCM82633A897649,Collision,1494,609,3,11/1/24 0:00,3868,84,No,Active,China
10594,Gregory Morris,39,Female,11/6/24,11/6/25,Tesla,Model Y,2022,Level 3,1HGCM82633A360049,Basic,1172,623,1,30-07-2024 00:00,4699,98,Yes,Active,China
10595,Edwin Carlson,57,Male,5/1/24,5/1/25,Tesla,Model Y,2021,Level 3,1HGCM82633A643009,Comprehensive,1009,468,3,10/3/24 0:00,2446,76,No,Active,China
10596,Tanya Hernandez,52,Female,28-03-2024,28-03-2025,Cruise,Origin,2023,Level 4,1HGCM82633A954681,Collision,1393,379,1,18-07-2024 00:00,2068,77,Yes,Active,China
10597,Derrick Johnson,27,Female,22-05-2024,22-05-2025,Nuro,Delivery,2023,Level 4,1HGCM82633A949434,Collision,1007,505,0,N/A,0,86,No,Active,China
10598,Robert Carter,67,Female,26-05-2024,26-05-2025,Nuro,Delivery,2023,Level 4,1HGCM82633A711632,Comprehensive,1402,356,1,22-09-2024 00:00,3173,80,No,Active,China
10599,Miss Christine Callahan,41,Male,9/9/24,9/9/25,Zoox,Autonomous,2021,Level 4,1HGCM82633A877963,Collision,1244,616,0,N/A,0,90,Yes,Active,China
10600,Jill Peterson,58,Female,13-10-2024,13-10-2025,Waymo,Jaguar I-Pace,2023,Level 5,1HGCM82633A397491,Comprehensive,1114,349,3,9/1/24 0:00,3483,98,No,Active,China
10601,Benjamin Horton,48,Female,31-03-2024,31-03-2025,Waymo,RoboTaxi,2019,Level 3,1HGCM82633A865811,Basic,1437,557,3,6/7/24 0:00,2451,88,No,Active,China
10602,Jon Ibarra,65,Male,24-01-2024,24-01-2025,Cruise,Origin,2021,Level 4,1HGCM82633A488759,Basic,1120,473,0,N/A,0,83,No,Active,China
10603,Matthew Perez,65,Female,3/9/24,3/9/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A079339,Comprehensive,1205,413,0,N/A,0,82,No,Active,China
10604,Andrew Rodriguez,53,Male,10/5/24,10/5/25,Cruise,Bolt,2021,Level 3,1HGCM82633A652967,Basic,1044,485,2,20-02-2024 00:00,4698,95,Yes,Active,China
10605,David Brooks,69,Female,12/9/24,12/9/25,Zoox,Autonomous,2021,Level 3,1HGCM82633A715492,Collision,1021,416,2,11/10/24 0:00,2375,78,No,Active,China
10606,Amanda Gonzalez,56,Female,23-04-2024,23-04-2025,Cruise,Origin,2021,Level 5,1HGCM82633A431718,Comprehensive,989,346,0,N/A,0,79,No,Active,China
10607,Mr. Christopher Gordon,42,Male,2/1/24,2/1/25,Nuro,Delivery,2023,Level 3,1HGCM82633A335825,Comprehensive,1284,512,1,9/5/24 0:00,3531,83,No,Active,China
10608,Cory Bowman,46,Male,21-10-2024,21-10-2025,Cruise,Bolt,2019,Level 4,1HGCM82633A064464,Collision,1209,473,3,2/2/24 0:00,4992,78,Yes,Active,China
10609,April Villa,60,Male,21-02-2024,21-02-2025,Waymo,RoboTaxi,2020,Level 5,1HGCM82633A380829,Collision,1072,318,1,30-08-2024 00:00,2031,97,No,Active,China
10610,Tammy Thompson,53,Female,14-08-2024,14-08-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A707948,Comprehensive,815,596,2,2/4/24 0:00,2669,75,No,Active,China
10611,Teresa Becker,53,Male,16-02-2024,16-02-2025,Rivian,R1S,2019,Level 3,1HGCM82633A332248,Collision,1488,667,3,4/7/24 0:00,2922,83,Yes,Active,China
10612,Edward Cooper,62,Female,22-02-2024,22-02-2025,Rivian,R1T,2021,Level 5,1HGCM82633A772836,Collision,1353,458,3,31-05-2024 00:00,3937,89,No,Active,China
10613,Daniel Wong,61,Female,28-06-2024,28-06-2025,Tesla,Model S,2019,Level 3,1HGCM82633A266763,Basic,1234,525,0,N/A,0,93,No,Active,China
10614,Amber Carroll,66,Male,16-10-2024,16-10-2025,Nuro,R2,2020,Level 5,1HGCM82633A079069,Collision,1374,649,2,20-08-2024 00:00,2682,97,No,Active,China
10615,Alyssa Harper,35,Male,9/3/24,9/3/25,Rivian,R1S,2020,Level 3,1HGCM82633A104504,Collision,963,533,0,N/A,0,97,Yes,Active,China
10616,Ashley Russell,46,Male,8/5/24,8/5/25,Zoox,Autonomous,2021,Level 4,1HGCM82633A332976,Collision,978,599,1,1/5/24 0:00,3608,90,Yes,Active,China
10617,Kimberly Mclaughlin,42,Female,9/8/24,9/8/25,Nuro,R2,2021,Level 4,1HGCM82633A147912,Comprehensive,1365,495,2,27-04-2024 00:00,3209,77,No,Active,China
10618,Mrs. Kathryn Mack,69,Male,8/6/24,8/6/25,Cruise,Origin,2019,Level 3,1HGCM82633A951570,Basic,912,311,2,13-02-2024 00:00,3735,79,No,Active,China
10619,Matthew Hill,27,Male,19-02-2024,19-02-2025,Tesla,Model 3,2022,Level 4,1HGCM82633A325583,Comprehensive,943,519,2,20-10-2024 00:00,3481,83,No,Active,China
10620,Andrew Bruce,51,Female,16-09-2024,16-09-2025,Nuro,Delivery,2022,Level 3,1HGCM82633A387526,Comprehensive,1443,391,3,1/7/24 0:00,3174,79,Yes,Active,China
10621,Roberto Payne DDS,61,Male,29-03-2024,29-03-2025,Waymo,RoboTaxi,2021,Level 4,1HGCM82633A187694,Basic,1124,357,0,N/A,0,81,Yes,Active,China
10622,Brent Hernandez,61,Female,28-03-2024,28-03-2025,Nuro,R2,2021,Level 5,1HGCM82633A782072,Comprehensive,1297,518,0,N/A,0,80,No,Active,China
10623,Karen Johnson,68,Male,13-03-2024,13-03-2025,Waymo,Firefly,2021,Level 3,1HGCM82633A390557,Basic,853,300,1,30-04-2024 00:00,2388,98,Yes,Active,China
10624,Erin Rogers,56,Male,3/2/24,3/2/25,Cruise,Bolt,2023,Level 4,1HGCM82633A461795,Comprehensive,1446,518,1,16-08-2024 00:00,2985,97,Yes,Active,China
10625,Jeffrey Cowan,54,Female,16-02-2024,16-02-2025,Waymo,Jaguar I-Pace,2023,Level 5,1HGCM82633A028953,Comprehensive,1237,591,3,10/1/24 0:00,2614,88,Yes,Active,China
10626,Brian Parker,36,Male,29-05-2024,29-05-2025,Cruise,Bolt,2023,Level 4,1HGCM82633A457034,Collision,1456,615,3,28-09-2024 00:00,4716,88,No,Active,China
10627,Erin Kramer MD,38,Female,1/2/24,1/2/25,Rivian,R1S,2023,Level 5,1HGCM82633A105920,Basic,1271,343,0,N/A,0,96,No,Active,China
10628,Elizabeth Ayala,58,Male,21-08-2024,21-08-2025,Cruise,Origin,2021,Level 4,1HGCM82633A385833,Comprehensive,1388,689,2,23-02-2024 00:00,4353,91,Yes,Active,China
10629,Sierra Montoya,28,Male,2/10/24,2/10/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A214655,Comprehensive,1049,641,0,N/A,0,78,Yes,Active,China
10630,Stephen Rivera,27,Female,8/9/24,8/9/25,Rivian,R1S,2019,Level 5,1HGCM82633A306251,Comprehensive,833,309,1,21-02-2024 00:00,4729,82,Yes,Active,China
10631,Carl Collins,52,Male,18-01-2024,18-01-2025,Zoox,Autonomous,2019,Level 3,1HGCM82633A778286,Basic,1284,699,0,N/A,0,100,Yes,Active,China
10632,Samuel Young,57,Female,26-06-2024,26-06-2025,Waymo,RoboTaxi,2023,Level 4,1HGCM82633A685830,Basic,942,357,2,9/1/24 0:00,3990,91,Yes,Active,China
10633,James Thomas,50,Male,30-03-2024,30-03-2025,Rivian,R1S,2023,Level 3,1HGCM82633A969822,Collision,840,586,0,N/A,0,91,Yes,Active,China
10634,Natalie Frost,59,Female,7/2/24,7/2/25,Tesla,Model X,2019,Level 5,1HGCM82633A903911,Basic,1025,659,1,9/9/24 0:00,3590,86,Yes,Active,China
10635,David Robinson,29,Female,7/6/24,7/6/25,Waymo,Firefly,2020,Level 5,1HGCM82633A861591,Basic,1281,614,3,2/5/24 0:00,3225,86,Yes,Active,China
10636,Jasmine Dixon,42,Female,21-01-2024,21-01-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A104402,Basic,1003,511,1,11/2/24 0:00,3658,84,Yes,Active,China
10637,Harold Jackson,35,Male,12/9/24,12/9/25,Cruise,Origin,2023,Level 5,1HGCM82633A633116,Basic,1097,396,3,2/3/24 0:00,2552,95,Yes,Active,China
10638,Dr. Jesse Ryan MD,70,Male,10/3/24,10/3/25,Nuro,R2,2021,Level 4,1HGCM82633A010723,Collision,1033,570,1,7/5/24 0:00,2741,96,No,Active,China
10639,Angelica Boyd,58,Male,19-02-2024,19-02-2025,Zoox,Autonomous,2023,Level 3,1HGCM82633A456160,Collision,935,331,1,11/10/24 0:00,4771,93,No,Active,China
10640,Juan Watts,38,Female,10/6/24,10/6/25,Tesla,Model Y,2023,Level 5,1HGCM82633A957400,Basic,1066,537,0,N/A,0,99,No,Active,China
10641,Carl Guerrero II,55,Male,29-03-2024,29-03-2025,Rivian,R1T,2020,Level 5,1HGCM82633A183384,Comprehensive,1161,533,2,17-06-2024 00:00,4699,76,Yes,Active,China
10642,Ryan Kline,37,Male,4/7/24,4/7/25,Tesla,Model Y,2021,Level 3,1HGCM82633A996330,Basic,1145,420,2,1/10/24 0:00,3958,92,No,Active,China
10643,Patrick Parker,60,Male,25-03-2024,25-03-2025,Waymo,RoboTaxi,2019,Level 4,1HGCM82633A086685,Collision,817,524,1,23-03-2024 00:00,2007,81,Yes,Active,China
10644,Brandon Brown,44,Male,20-01-2024,20-01-2025,Tesla,Model Y,2023,Level 4,1HGCM82633A218110,Collision,977,314,0,N/A,0,77,Yes,Active,China
10645,James Vaughan,56,Male,26-08-2024,26-08-2025,Tesla,Model X,2022,Level 4,1HGCM82633A407139,Collision,856,684,3,9/10/24 0:00,4140,92,No,Active,China
10646,Kristina Drake,66,Male,5/3/24,5/3/25,Zoox,Autonomous,2021,Level 3,1HGCM82633A097449,Collision,861,637,0,N/A,0,87,No,Active,China
10647,Tina Pruitt,25,Female,17-07-2024,17-07-2025,Nuro,Delivery,2020,Level 3,1HGCM82633A965121,Comprehensive,989,560,1,1/8/24 0:00,3127,96,No,Active,China
10648,Christopher Guzman,54,Male,25-04-2024,25-04-2025,Waymo,RoboTaxi,2020,Level 5,1HGCM82633A314477,Basic,1476,413,1,27-03-2024 00:00,2341,83,No,Active,China
10649,Michael Hawkins,55,Female,26-06-2024,26-06-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A473986,Collision,1052,322,0,N/A,0,83,Yes,Active,China
10650,James Martinez,61,Male,21-05-2024,21-05-2025,Rivian,R1S,2021,Level 5,1HGCM82633A930810,Basic,1442,634,3,5/10/24 0:00,3107,85,No,Active,China
10651,Curtis Harris,46,Female,18-06-2024,18-06-2025,Cruise,Origin,2020,Level 5,1HGCM82633A107644,Collision,1477,660,3,31-05-2024 00:00,4947,81,Yes,Active,China
10652,Tonya Reyes,27,Female,29-02-2024,28-02-2025,Cruise,Bolt,2023,Level 5,1HGCM82633A201205,Comprehensive,1285,455,3,24-08-2024 00:00,3007,75,Yes,Active,China
10653,John Graham,60,Female,19-03-2024,19-03-2025,Waymo,RoboTaxi,2021,Level 5,1HGCM82633A605867,Comprehensive,1070,309,2,8/8/24 0:00,2446,93,No,Active,China
10654,Laura Greer,68,Female,21-08-2024,21-08-2025,Nuro,Delivery,2023,Level 3,1HGCM82633A912428,Comprehensive,1319,421,2,22-10-2024 00:00,2074,91,Yes,Active,China
10655,Kimberly Scott,45,Male,11/9/24,11/9/25,Nuro,Delivery,2021,Level 3,1HGCM82633A914646,Collision,1152,577,3,27-08-2024 00:00,3312,85,No,Active,China
10656,Daniel Nash,50,Female,19-03-2024,19-03-2025,Waymo,Firefly,2023,Level 5,1HGCM82633A098416,Basic,1085,343,2,15-10-2024 00:00,3881,79,No,Active,China
10657,Monique Ho,59,Male,7/10/24,7/10/25,Cruise,Bolt,2020,Level 3,1HGCM82633A963500,Collision,1133,581,0,N/A,0,85,Yes,Active,China
10658,Jonathan Little,34,Female,9/9/24,9/9/25,Rivian,R1T,2023,Level 3,1HGCM82633A616535,Collision,1480,418,2,9/5/24 0:00,2208,75,No,Active,China
10659,Hannah Thomas,59,Female,11/5/24,11/5/25,Cruise,Bolt,2023,Level 5,1HGCM82633A145442,Basic,1391,498,1,9/6/24 0:00,3886,96,No,Active,China
10660,Connie Garcia,43,Male,14-04-2024,14-04-2025,Rivian,R1T,2020,Level 3,1HGCM82633A724240,Collision,1474,333,0,N/A,0,96,No,Active,China
10661,Isaiah Mcmillan,29,Female,31-08-2024,31-08-2025,Zoox,Autonomous,2022,Level 3,1HGCM82633A170427,Basic,1017,352,1,25-03-2024 00:00,2791,81,No,Active,China
10662,Brandon Baker,30,Male,30-06-2024,30-06-2025,Zoox,Autonomous,2020,Level 5,1HGCM82633A465982,Basic,1081,340,1,5/2/24 0:00,4527,97,No,Active,China
10663,Beth Nelson,40,Male,30-07-2024,30-07-2025,Nuro,Delivery,2019,Level 5,1HGCM82633A948276,Collision,1479,388,1,5/4/24 0:00,2073,92,No,Active,China
10664,Thomas Ibarra,70,Female,19-10-2024,19-10-2025,Nuro,R2,2022,Level 5,1HGCM82633A524314,Basic,1409,487,1,30-05-2024 00:00,4029,77,Yes,Active,China
10665,John Davis,56,Female,27-01-2024,27-01-2025,Rivian,R1S,2021,Level 3,1HGCM82633A832739,Comprehensive,803,632,3,19-05-2024 00:00,3081,76,Yes,Active,China
10666,Amanda Clarke,63,Male,27-09-2024,27-09-2025,Cruise,Origin,2022,Level 5,1HGCM82633A574945,Comprehensive,1298,699,0,N/A,0,81,Yes,Active,China
10667,Tyler Riley,48,Female,4/3/24,4/3/25,Cruise,Origin,2023,Level 5,1HGCM82633A077167,Collision,943,468,1,24-10-2024 00:00,2496,98,No,Active,China
10668,John Higgins,30,Female,28-03-2024,28-03-2025,Cruise,Origin,2019,Level 4,1HGCM82633A429771,Comprehensive,944,499,2,8/9/24 0:00,3037,86,Yes,Active,China
10669,Heather Vaughan,61,Male,28-07-2024,28-07-2025,Tesla,Model X,2022,Level 3,1HGCM82633A477759,Collision,1026,430,3,30-04-2024 00:00,2689,88,Yes,Active,China
10670,Brian Jones,60,Female,5/4/24,5/4/25,Waymo,RoboTaxi,2020,Level 4,1HGCM82633A671970,Collision,1371,675,2,29-07-2024 00:00,4802,94,Yes,Active,China
10671,Ralph Peck,38,Male,8/6/24,8/6/25,Tesla,Model 3,2022,Level 4,1HGCM82633A852523,Collision,1437,568,3,5/7/24 0:00,2146,93,No,Active,China
10672,Brent Moore,34,Male,7/2/24,7/2/25,Cruise,Bolt,2023,Level 3,1HGCM82633A250144,Collision,902,604,2,16-04-2024 00:00,4513,94,Yes,Active,China
10673,Lauren Frederick,59,Female,21-03-2024,21-03-2025,Cruise,Bolt,2023,Level 5,1HGCM82633A678046,Comprehensive,1255,569,0,N/A,0,87,No,Active,China
10674,Elizabeth Fernandez,43,Female,28-05-2024,28-05-2025,Rivian,R1S,2022,Level 4,1HGCM82633A441734,Basic,928,554,3,3/7/24 0:00,3809,80,Yes,Active,China
10675,Robert Rodriguez,36,Male,10/5/24,10/5/25,Zoox,Autonomous,2020,Level 5,1HGCM82633A624011,Comprehensive,986,599,3,29-04-2024 00:00,2909,82,No,Active,China
10676,Eric Taylor,55,Male,8/4/24,8/4/25,Tesla,Cybertruck,2023,Level 4,1HGCM82633A546698,Collision,1312,348,0,N/A,0,90,No,Active,China
10677,Robert Kim,52,Male,30-09-2024,30-09-2025,Zoox,Autonomous,2022,Level 3,1HGCM82633A274219,Comprehensive,1284,686,3,11/3/24 0:00,4374,91,No,Active,China
10678,Tommy Livingston,66,Female,17-04-2024,17-04-2025,Rivian,R1S,2023,Level 3,1HGCM82633A151031,Basic,889,416,1,11/8/24 0:00,2884,83,No,Active,China
10679,Kendra Williams,66,Male,22-08-2024,22-08-2025,Nuro,Delivery,2020,Level 3,1HGCM82633A761243,Comprehensive,890,311,2,30-03-2024 00:00,2053,80,No,Active,China
10680,Tiffany Carey,50,Female,21-01-2024,21-01-2025,Tesla,Model X,2021,Level 5,1HGCM82633A031071,Basic,1113,374,3,29-04-2024 00:00,4738,97,No,Active,China
10681,Henry Villanueva,67,Female,14-06-2024,14-06-2025,Rivian,R1S,2023,Level 3,1HGCM82633A238892,Basic,1152,462,1,25-06-2024 00:00,4359,88,No,Active,China
10682,Victor Brown,46,Female,23-10-2024,23-10-2025,Zoox,Autonomous,2020,Level 4,1HGCM82633A996972,Basic,1467,652,2,7/6/24 0:00,3569,81,Yes,Active,China
10683,Terry Romero,69,Female,22-09-2024,22-09-2025,Waymo,RoboTaxi,2019,Level 5,1HGCM82633A129259,Basic,1099,615,0,N/A,0,76,Yes,Active,China
10684,Jason Mckenzie,57,Female,20-05-2024,20-05-2025,Cruise,Origin,2019,Level 5,1HGCM82633A966436,Comprehensive,1086,311,1,7/6/24 0:00,2242,100,Yes,Active,China
10685,Kathryn Pace,60,Female,8/10/24,8/10/25,Tesla,Cybertruck,2021,Level 3,1HGCM82633A710978,Collision,1440,597,1,14-01-2024 00:00,4432,75,No,Active,China
10686,Richard Stout,59,Female,5/5/24,5/5/25,Rivian,R1S,2022,Level 4,1HGCM82633A794981,Comprehensive,919,569,0,N/A,0,89,No,Active,China
10687,Austin Phillips,68,Male,12/3/24,12/3/25,Cruise,Bolt,2022,Level 4,1HGCM82633A431193,Comprehensive,1204,493,0,N/A,0,92,Yes,Active,China
10688,Jeffrey Miller,36,Female,24-08-2024,24-08-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A002316,Basic,1424,381,2,20-02-2024 00:00,2733,100,No,Active,China
10689,Leslie Franklin,43,Female,16-05-2024,16-05-2025,Zoox,Autonomous,2021,Level 5,1HGCM82633A133791,Basic,1172,388,3,21-07-2024 00:00,2150,97,No,Active,China
10690,Trevor Ford,52,Female,2/3/24,2/3/25,Cruise,Bolt,2019,Level 4,1HGCM82633A795321,Basic,1424,570,0,N/A,0,81,No,Active,China
10691,Stephen Wade,44,Male,23-01-2024,23-01-2025,Tesla,Model Y,2023,Level 4,1HGCM82633A636792,Comprehensive,1269,391,3,18-10-2024 00:00,3212,81,No,Active,China
10692,Amanda Hartman,47,Female,14-07-2024,14-07-2025,Rivian,R1S,2019,Level 4,1HGCM82633A389502,Basic,836,653,1,4/2/24 0:00,4009,96,No,Active,China
10693,Connie Bush,57,Male,4/3/24,4/3/25,Nuro,R2,2022,Level 5,1HGCM82633A653163,Comprehensive,1288,427,0,N/A,0,79,Yes,Active,China
10694,Briana Hall,42,Female,26-08-2024,26-08-2025,Waymo,Jaguar I-Pace,2023,Level 5,1HGCM82633A645244,Comprehensive,1313,492,1,29-09-2024 00:00,3537,89,Yes,Active,China
10695,Jacqueline Walls,41,Female,4/4/24,4/4/25,Cruise,Origin,2022,Level 5,1HGCM82633A362643,Collision,1334,333,3,6/3/24 0:00,3921,98,No,Active,China
10696,Emily Peterson,40,Male,16-09-2024,16-09-2025,Rivian,R1S,2023,Level 4,1HGCM82633A904372,Comprehensive,1406,547,3,7/9/24 0:00,4815,85,No,Active,China
10697,Michele Hoffman,63,Male,22-03-2024,22-03-2025,Cruise,Origin,2023,Level 4,1HGCM82633A576382,Basic,1330,404,2,24-10-2024 00:00,2348,89,Yes,Active,China
10698,Michael Warren,41,Male,25-02-2024,25-02-2025,Waymo,RoboTaxi,2023,Level 5,1HGCM82633A090620,Collision,1392,320,1,19-03-2024 00:00,4769,97,No,Active,China
10699,Janet Woods,65,Male,5/6/24,5/6/25,Cruise,Bolt,2023,Level 4,1HGCM82633A881470,Basic,1476,627,2,26-10-2024 00:00,3346,78,Yes,Active,China
10700,Scott Washington,30,Female,29-09-2024,29-09-2025,Tesla,Model Y,2023,Level 4,1HGCM82633A295750,Basic,929,585,0,N/A,0,86,Yes,Active,China
10701,Kevin Rojas,69,Male,1/1/24,1/1/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A164315,Comprehensive,819,440,2,1/4/24 0:00,2349,75,No,Active,China
10702,John Myers,43,Female,15-03-2024,15-03-2025,Cruise,Bolt,2022,Level 3,1HGCM82633A361770,Comprehensive,843,400,0,N/A,0,79,Yes,Active,China
10703,Aaron Perez,37,Female,24-08-2024,24-08-2025,Rivian,R1S,2019,Level 3,1HGCM82633A821796,Comprehensive,1047,461,0,N/A,0,95,Yes,Active,China
10704,Allen Brown,36,Male,8/2/24,8/2/25,Zoox,Autonomous,2023,Level 5,1HGCM82633A791136,Comprehensive,895,521,1,4/5/24 0:00,4085,97,No,Active,China
10705,Paul Schultz,42,Female,15-08-2024,15-08-2025,Rivian,R1T,2023,Level 3,1HGCM82633A788515,Comprehensive,1218,341,2,26-10-2024 00:00,3205,92,Yes,Active,China
10706,Devin Keller,28,Female,14-01-2024,14-01-2025,Waymo,Jaguar I-Pace,2020,Level 4,1HGCM82633A650795,Comprehensive,835,685,2,13-03-2024 00:00,4245,82,Yes,Active,China
10707,Oscar Lopez,45,Male,19-08-2024,19-08-2025,Zoox,Autonomous,2019,Level 3,1HGCM82633A924772,Collision,1311,499,3,24-03-2024 00:00,4038,85,No,Active,China
10708,Cody Martinez,65,Male,27-03-2024,27-03-2025,Waymo,RoboTaxi,2019,Level 5,1HGCM82633A214775,Collision,939,511,2,9/9/24 0:00,2128,89,No,Active,China
10709,Craig Park,64,Male,17-01-2024,17-01-2025,Cruise,Origin,2022,Level 3,1HGCM82633A042907,Collision,1394,618,0,N/A,0,96,Yes,Active,China
10710,Ian Carpenter,59,Male,31-08-2024,31-08-2025,Waymo,Jaguar I-Pace,2023,Level 3,1HGCM82633A645656,Collision,1251,423,2,16-05-2024 00:00,4515,96,Yes,Active,China
10711,Cheryl Blankenship,25,Female,14-09-2024,14-09-2025,Zoox,Autonomous,2019,Level 3,1HGCM82633A730045,Comprehensive,1460,680,0,N/A,0,100,No,Active,China
10712,Brooke Francis,33,Male,3/7/24,3/7/25,Rivian,R1T,2019,Level 3,1HGCM82633A463028,Basic,1373,666,0,N/A,0,81,Yes,Active,China
10713,Thomas Sullivan,34,Male,28-04-2024,28-04-2025,Waymo,RoboTaxi,2023,Level 5,1HGCM82633A940519,Comprehensive,1288,655,0,N/A,0,97,No,Active,China
10714,Greg Stone,58,Female,7/5/24,7/5/25,Cruise,Bolt,2022,Level 5,1HGCM82633A938340,Comprehensive,978,548,1,18-07-2024 00:00,2303,81,No,Active,China
10715,Michael Burgess,26,Female,29-08-2024,29-08-2025,Rivian,R1T,2022,Level 3,1HGCM82633A453658,Collision,1424,672,3,27-05-2024 00:00,3276,80,No,Active,China
10716,Erin Graham,60,Female,23-04-2024,23-04-2025,Zoox,Autonomous,2022,Level 5,1HGCM82633A381415,Comprehensive,889,479,0,N/A,0,99,No,Active,China
10717,Susan Hernandez,43,Female,28-07-2024,28-07-2025,Nuro,Delivery,2022,Level 4,1HGCM82633A781432,Collision,1317,558,1,15-02-2024 00:00,2110,86,Yes,Active,China
10718,Joshua Peterson,40,Female,1/1/24,1/1/25,Cruise,Origin,2022,Level 4,1HGCM82633A257193,Collision,929,312,1,30-05-2024 00:00,2554,94,No,Active,China
10719,Deborah Smith,38,Female,14-05-2024,14-05-2025,Rivian,R1T,2023,Level 5,1HGCM82633A894508,Comprehensive,1283,322,0,N/A,0,97,Yes,Active,China
10720,Lisa Finley,68,Male,30-05-2024,30-05-2025,Nuro,R2,2023,Level 3,1HGCM82633A377426,Basic,1234,591,2,11/1/24 0:00,2580,95,Yes,Active,China
10721,Jay Hopkins,41,Female,6/2/24,6/2/25,Cruise,Origin,2020,Level 5,1HGCM82633A415261,Collision,1031,580,3,13-02-2024 00:00,2845,82,Yes,Active,China
10722,Christopher Lee,57,Male,18-03-2024,18-03-2025,Cruise,Origin,2020,Level 4,1HGCM82633A851834,Basic,818,568,0,N/A,0,90,No,Active,China
10723,Michelle Mason,59,Male,16-04-2024,16-04-2025,Tesla,Model 3,2022,Level 4,1HGCM82633A139731,Collision,1368,491,3,17-08-2024 00:00,4902,99,No,Active,China
10724,Philip Matthews,42,Female,28-04-2024,28-04-2025,Zoox,Autonomous,2023,Level 4,1HGCM82633A230879,Basic,803,487,0,N/A,0,87,No,Active,China
10725,Yolanda Lynch,63,Female,28-03-2024,28-03-2025,Rivian,R1S,2023,Level 3,1HGCM82633A629588,Basic,818,502,1,3/3/24 0:00,2434,99,Yes,Active,China
10726,Daniel Cox DDS,37,Female,11/6/24,11/6/25,Cruise,Origin,2023,Level 5,1HGCM82633A420740,Collision,1031,454,0,N/A,0,91,Yes,Active,China
10727,Matthew Johnson,39,Female,13-05-2024,13-05-2025,Cruise,Bolt,2022,Level 3,1HGCM82633A876971,Comprehensive,1309,429,1,19-03-2024 00:00,3615,88,Yes,Active,China
10728,Amber Price,52,Male,10/4/24,10/4/25,Rivian,R1T,2022,Level 3,1HGCM82633A589525,Comprehensive,1487,467,0,N/A,0,79,No,Active,China
10729,Nicholas Davis,57,Female,16-05-2024,16-05-2025,Zoox,Autonomous,2023,Level 3,1HGCM82633A615926,Basic,953,413,3,15-07-2024 00:00,2300,76,Yes,Active,China
